chroma_stft_min,chroma_stft_max,chroma_cqt_min,chroma_cqt_max,chroma_cens_min,chroma_cens_max,melspectogram_min,melspectogram_max,mfcc_min,mfcc_max,rms_min,rms_max,spectral_centroid_min,spectral_centroid_max,spectral_bandwidth_min,spectral_bandwidth_max,spectral_contrast_min,spectral_contrast_max,spectral_flatness_min,spectral_flatness_max,spectral_rolloff_min,spectral_rolloff_max,poly_features_min,poly_features_max,tonnetz_min,tonnetz_max,zero_crossing_rate_min,zero_crossing_rate_max,tempogram_min,tempogram_max,mfcc_min,mfcc_max,mel_to_stft_min,mel_to_stft_max,class,song
0.0008608587,1.0,0.0508676,1.0,0.002662627146391501,0.669181001508074,7.0572935e-07,3503.6924,-240.52545,159.75859,0.058889393,0.4105525,1055.57876804335,5387.12940534043,1571.3365858824639,3244.3840730866814,4.594547934772435,43.97825833384954,0.00024735054,0.23833182,2077.9541015625,8462.548828125,0.3516713805821535,5.278691825066953,-0.48888972401619024,0.46106242019786803,0.01318359375,0.34765625,-3.0571615406369534e-16,1.0,-36.18418,39.260204,0.0,15.7926,0,Sai Ji Ko Premlata Se_shortened.wav
0.0021548355,1.0,0.053130325,1.0,0.010944442630455731,0.6519930789364422,2.5882123e-06,5697.531,-156.47581,140.49722,0.06436032,0.41845006,1058.0296775723816,4579.587831694047,1755.129871720754,3332.494261074834,4.567994546473839,43.534785964965955,0.00071282516,0.13376966,2228.6865234375,7945.751953125,0.5930536197520303,4.383844181338996,-0.34859565874266424,0.3471191748976704,0.0283203125,0.25341796875,-3.5632707143189653e-16,1.0,-20.91773,28.146423,0.0,17.942392,0,Sai Ji Ne Kirpa Ki Hai_shortened.wav
0.0038724262,1.0,0.059318874,1.0,0.0,0.6157601366625622,4.769441e-06,3131.6191,-153.27344,136.86801,0.086019635,0.40243164,1135.4077593086076,3565.63567139447,1638.0223783070946,3537.988387933545,4.963933780359767,52.324453949151774,0.0005199416,0.071071856,2627.05078125,8397.94921875,0.6931594112320095,5.705118424046169,-0.45097230374813113,0.271453948691487,0.0322265625,0.19921875,-3.815455123256423e-16,1.0,-19.346104,20.753883,0.0,15.156064,0,Sai Ji Tere Naam Se (1)_shortened.wav
0.003577137,1.0,0.0793766,1.0,0.0,0.6335805694266428,4.4882986e-06,2812.3374,-177.40417,141.10696,0.05967664,0.37437764,1322.0155070977412,4669.757589833927,1453.1361738804424,3671.698684071686,3.306333518168989,50.843030769071504,0.0007904023,0.113682725,2411.71875,8559.4482421875,0.5723328044014399,6.0251908906116425,-0.3459601923823361,0.33654537244043103,0.03466796875,0.24658203125,-3.3957071928171003e-16,1.0,-20.450956,20.96833,0.0,14.888678,0,Sai Ji Tere Naam Se_shortened.wav
0.00020876412,1.0,0.046633027,1.0,6.414107167427751e-05,0.7273165796248411,1.0415616e-07,1792.8489,-287.05118,148.8389,0.020890472,0.33818746,1108.7851189660987,6740.5496813888,1656.6873612379811,3715.279115481934,4.415814056063174,56.52289943109532,0.0002739063,0.2741336,1604.2236328125,9797.607421875,0.16300307563784897,4.010807086269302,-0.4803418541771504,0.42205386981368037,0.03173828125,0.63916015625,-3.058405279226734e-16,1.0,-44.731037,37.150047,0.0,13.431483,0,Sai Ka Fakeer_shortened.wav
0.0025858586,1.0,0.031115344,1.0,0.0017979011198528691,0.6782115868737739,2.1668957e-06,2964.2573,-165.14027,139.8304,0.05851466,0.39232937,986.3867822917641,5112.553478724908,1463.3389466543108,3657.591740396781,4.55840887313439,46.61344378741204,0.0005157542,0.18232092,1798.0224609375,9237.744140625,0.5784303944408558,3.9865832758910673,-0.46929943561553994,0.4109392538666721,0.021484375,0.373046875,-3.3756394497972715e-16,1.0,-22.108864,24.910282,0.0,14.283753,0,Sai Ka Naam Bade Sukhdayi_shortened.wav
0.002068571,1.0,0.05949077,1.0,0.007615313158072844,0.7020106924481054,5.869686e-07,3999.9424,-201.43625,144.01344,0.05360118,0.43486765,1437.9818406582822,4439.295542293793,1507.4886531383634,3414.9180622564536,3.6304389257823484,44.039020356452674,0.0007453933,0.15946357,2777.783203125,8957.8125,0.39451986272967327,4.744961260223143,-0.4022377002984289,0.30034303292632075,0.0390625,0.275390625,-4.093035778879605e-16,1.0,-25.030956,29.471205,0.0,16.190565,0,Sai Ka Ye Darbaar_shortened.wav
0.00507083,1.0,0.04998759,1.0,0.00688116560959091,0.6779368455071637,7.241962e-07,5978.0063,-163.87888,137.96869,0.059386984,0.4982104,1218.3036067687303,4458.724247483131,1659.1981517880313,3482.4840967526375,3.7826801083870034,53.07999204628711,0.00047341897,0.16383174,2648.583984375,8871.6796875,0.6101473735742305,5.161732591629117,-0.3479720205068591,0.30615914240479436,0.013671875,0.24609375,-3.2450477167893767e-16,1.0,-22.869244,30.889097,0.0,18.142225,0,Sai Ke Mast Kalander_shortened.wav
0.0038609568,1.0,0.0625136,1.0,0.004423087956081277,0.6267403397428744,3.5918193e-09,3024.3281,-224.20203,155.47989,0.045389015,0.4790398,1117.6699592883456,6427.194362485492,1577.056052817755,3916.630087297361,4.581485978730344,53.393545838394715,0.00046785423,0.2947663,1873.388671875,9937.5732421875,0.3077843278886326,6.037757490600979,-0.34449034642729787,0.31728176772594385,0.02880859375,0.5673828125,-3.0194729098080477e-16,1.0,-34.77928,38.773865,0.0,14.763428,0,Sai Ki Masti_shortened.wav
0.0036139302,1.0,0.061535772,1.0,0.0,0.6485946589121013,4.226382e-06,2684.7756,-153.57404,132.36041,0.07400786,0.44815496,1221.4346458396813,5831.817760858987,2005.995607236583,3742.9366614478863,5.03930753664752,49.1645342840485,0.0012052687,0.1796592,2756.25,9840.673828125,0.7243515526204191,5.07398172871357,-0.340574432164431,0.31552785634994474,0.0283203125,0.28857421875,-3.212552560021863e-16,1.0,-16.261963,16.016565,0.0,15.06731,0,Sai Ki Rehmat_shortened.wav
0.0024991012,1.0,0.040791675,1.0,0.0,0.7959100616279556,2.7129497e-06,5614.9917,-193.48969,160.72809,0.065752685,0.5324589,701.0208205694464,6880.250449434244,1405.9640156902808,3683.3740549104878,4.71903490310212,49.579534753322754,0.000110816225,0.14027305,785.9619140625,9743.7744140625,0.5023663039382106,4.527854279637869,-0.4451429490000013,0.35265929065644697,0.01416015625,0.5419921875,-3.3931609933822436e-16,1.0,-24.207655,26.751951,0.0,17.709349,0,Sai Lagaa De Berha Paar_shortened.wav
0.00076699455,1.0,0.034959264,1.0,0.0,0.7949971591382275,1.2190111e-06,4852.1367,-245.42236,159.16985,0.09061282,0.48276135,548.7995410526717,5213.774985758105,1350.5863533000086,4098.650072687178,5.86027086764682,61.37303828832523,0.00010290601,0.12277623,387.59765625,9097.7783203125,0.4910496964310136,5.1703884398168425,-0.4464183151721959,0.4501122312268964,0.00732421875,0.2880859375,-3.6738990703524754e-16,1.0,-23.15375,24.492874,0.0,17.103867,0,Sai Maa Ka Roop Hai_shortened.wav
0.0023654473,1.0,0.035404187,1.0,0.0,0.7517748371871702,4.968557e-07,4023.1978,-138.49057,149.6417,0.103130706,0.5114861,1254.8767028288196,4636.05770888438,1719.8306105547736,3470.825771260757,5.004626257439808,43.378663229337754,0.00071867125,0.19371654,2476.318359375,8828.61328125,0.8003121551577632,6.05129288114022,-0.49129202216863677,0.4592876620590685,0.02490234375,0.26171875,-3.314780012807286e-16,1.0,-22.727224,27.897264,0.0,16.244951,0,Sai Main Tujhe Paigaam_shortened.wav
0.0019292003,1.0,0.027962465,1.0,0.0,0.7882454295161606,5.9330887e-06,7751.4624,-128.21507,144.0813,0.07498451,0.5718981,1486.8436961928812,4989.324124137917,1608.3624167801881,3277.3753860164843,4.816530631713432,57.873201168066586,0.00071738317,0.103654355,2777.783203125,8516.3818359375,0.7512571374223302,6.530610908964507,-0.5484370347112422,0.46417222358286364,0.033203125,0.27880859375,-3.196059420906644e-16,1.0,-25.806656,22.16912,0.0,19.148039,0,Sai Mera Banjara_shortened.wav
0.002634659,1.0,0.03326702,1.0,0.0,0.6906171928112418,4.8277593e-07,1150.6154,-277.92163,145.72162,0.01948707,0.22277492,1261.3478805528048,5210.747372163761,1640.8901811659498,3597.272498339077,5.405765370151505,47.88752963355581,0.000886106,0.21395119,2271.7529296875,9022.412109375,0.1938462716331923,2.723570081791554,-0.3774236086755994,0.3475568909198044,0.02734375,0.40869140625,-3.415508384823046e-16,1.0,-28.407843,38.706238,0.0,11.748971,0,Sai Mere Liye_shortened.wav
0.0029634067,1.0,0.036687154,1.0,0.0019566495868839962,0.7449150507451215,6.8141353e-06,2527.469,-158.16223,136.21872,0.07173579,0.37334594,1353.3526719141353,4446.603919724338,1633.8374554157372,3818.2590523275517,5.152253140009057,43.93565689439583,0.001026257,0.16075581,2734.716796875,9549.9755859375,0.721318291720108,4.67889880018422,-0.35091664895053204,0.474331673234701,0.04443359375,0.3046875,-3.644489367870974e-16,1.0,-22.061611,23.0432,0.0,15.113191,0,Sai Mere Sapne Mein Aaye_shortened.wav
0.00044567694,1.0,0.020100806,1.0,0.0,0.8132076050368572,2.0446173e-08,3042.3745,-290.3739,174.57196,0.043120418,0.36227736,766.2105598859067,6204.099500287868,1272.1567526421154,4059.5726947683943,5.888827396229162,66.19955210222683,4.8706675e-05,0.21524063,1108.9599609375,9754.541015625,0.29585884003092927,3.2795560900772722,-0.6209344090893868,0.46220399897954834,0.0126953125,0.41650390625,-2.7161302327225236e-16,1.0,-34.721653,37.12814,0.0,15.34428,0,Sai Naam Amar_shortened.wav
3.8241375e-05,1.0,0.0348711,1.0,0.0,0.7735292120647738,1.1278493e-06,4052.6792,-217.44612,157.33722,0.070783995,0.50990635,798.0214779723628,5762.6101937436915,1252.6288560889907,3612.1551168361925,4.576461647406006,48.218966946444965,0.00015507895,0.16719367,1205.859375,9388.4765625,0.40284327377506973,3.861783013267714,-0.4315622523427013,0.4657359123229976,0.0283203125,0.318359375,-2.5572326384204197e-16,1.0,-26.692255,34.576958,0.0,16.943935,0,Sai Naam Ka Jap_shortened.wav
0.001296303,1.0,0.045107342,1.0,0.006570857380010421,0.6633735778892846,6.4183416e-07,996.5981,-239.35762,153.01791,0.030382942,0.28078222,744.796538563635,5791.054429680634,1418.4953550044752,3786.5167482603642,4.3669932450198035,44.70905320193194,0.00019279233,0.2120951,1830.322265625,9560.7421875,0.3336974843798647,5.006909390619856,-0.3661287315189841,0.4134150985628364,0.013671875,0.38671875,-3.694161911236139e-16,1.0,-28.121048,38.715736,0.0,11.445375,0,Sai Naath Tumhe Main_shortened.wav
0.0048906785,1.0,0.124310985,1.0,0.030118112687474156,0.5825313826060207,1.6649034e-06,3653.7708,-156.49532,146.63574,0.08707302,0.4235789,941.4784205856056,4176.691996969126,1777.6146443275488,3593.4960606816676,4.716666474837922,53.653363976666746,0.00018989034,0.07520669,1701.123046875,8764.013671875,0.7353939662111361,4.2288260343570885,-0.31150281609014857,0.23393276333808874,0.01708984375,0.22265625,-3.325734737965329e-16,1.0,-21.843712,20.765244,0.0,15.646282,0,Sai Nam Ki Loot_shortened.wav
0.00058916083,1.0,0.047172785,1.0,0.00213468472310447,0.7246508108469158,2.469041e-06,4944.4756,-176.26111,154.85822,0.055214927,0.49757978,1167.1542952733435,4783.37615755846,1664.4121405170706,3489.8145530799807,3.618892492272188,42.655173507194085,0.0006128642,0.19515097,2379.4189453125,8677.880859375,0.4993484260316753,4.0420724915132125,-0.4181073092446638,0.463474567979574,0.01416015625,0.353515625,-2.9869846189156813e-16,1.0,-25.588465,24.164257,0.0,17.377935,0,Sai Nath Ji Taro Bede_shortened.wav
0.0030655777,1.0,0.054118287,1.0,0.02066401616116134,0.6800880544321621,3.7705042e-06,3297.3262,-120.17246,141.47302,0.105958164,0.51734763,1414.5874476904733,5178.035663762834,1741.4455978539236,3551.826683122144,6.546522386718202,54.89541224417262,0.0010572331,0.18209542,2637.8173828125,9087.01171875,0.8678549230014105,6.7225846516186465,-0.4044505186004637,0.42242081649601426,0.03955078125,0.39794921875,-3.098221471416204e-16,1.0,-22.331636,22.647108,0.0,15.027822,0,Sai Ram Sai Ram (11)_shortened.wav
0.0020583984,1.0,0.036953337,1.0,0.0,0.7068869791028294,1.1568504e-06,2367.678,-150.72218,137.97983,0.07858733,0.40262386,1180.1263287632185,4465.9989078542385,1923.7647701753142,3454.808161199429,3.393166447493636,49.91767282712625,0.0010491918,0.14454174,2519.384765625,8613.28125,0.6889485459129147,6.119857880893253,-0.3533316309611911,0.40898542106151536,0.01708984375,0.28076171875,-3.0753244345712133e-16,1.0,-17.397085,20.55874,0.0,14.739924,0,Sai Reham Nazar (3)_shortened.wav
0.0043153553,1.0,0.042762883,1.0,0.0029799979531717723,0.6862652638820066,5.434958e-06,2905.483,-192.19788,145.16643,0.05266249,0.43131617,1128.7991419749233,5743.946042272493,1521.4317289329222,3911.130031576448,5.061311908740955,45.126533231009425,0.00049944315,0.13844915,2185.6201171875,9883.740234375,0.4461932420507375,4.859923445375396,-0.34366745501756707,0.4198914952576157,0.021484375,0.35546875,-2.881171324102104e-16,1.0,-24.87133,23.465506,0.0,15.125355,0,Sai Sai Bol Re Manwa_shortened.wav
3.196954e-05,1.0,0.015793702,1.0,0.0,0.7792687635661948,3.4076047e-07,3461.7502,-264.73767,154.1973,0.040956944,0.4335177,1084.4626019570073,4698.853516577849,1365.9526461566325,3818.339161415255,3.065056750186196,48.53764119759063,7.441005e-05,0.17293726,1690.3564453125,9485.3759765625,0.24464020091685987,4.073650176332973,-0.6137836985290054,0.36023838818073245,0.02734375,0.40625,-3.078225296462345e-16,1.0,-32.57928,28.430569,0.0,16.463446,0,Sai Sai Tu Jap Le Bande_shortened.wav
0.0022690962,1.0,0.056360833,1.0,0.0,0.6898600876739492,1.4205875e-06,4263.1577,-135.08696,128.51608,0.0860405,0.5421247,1302.739415441012,6161.910376296852,2009.1590713846495,3582.107074439593,4.827326725106987,55.12447258250505,0.0009964278,0.24527268,2734.716796875,9399.2431640625,0.7398990861152609,6.805408480648834,-0.39303461935260386,0.4257329050451513,0.0185546875,0.51806640625,-2.831561493588914e-16,1.0,-21.827026,23.257473,0.0,16.71088,0,Sai Sarkaar_shortened.wav
0.0011724314,1.0,0.030982502,1.0,0.0003881059685691781,0.7697698389674369,1.143115e-05,5913.7646,-191.50616,128.68932,0.06254018,0.51896876,1384.135549436291,3901.444226455762,1751.7425825185348,3542.7390649924146,4.49867831598719,50.68943646474246,0.0010080106,0.11755217,2831.6162109375,8397.94921875,0.5530494732506254,5.289246836450948,-0.43412823416292723,0.4552900367459934,0.01953125,0.22314453125,-3.3561934408138113e-16,1.0,-27.32603,23.08459,0.0,18.20417,0,Sai Shirdi Waleya_shortened.wav
0.000906796,1.0,0.057254758,1.0,0.004616821069024471,0.735543520477203,1.5534687e-06,5431.3945,-169.833,147.94553,0.054560144,0.50910115,1091.8016817668856,6064.3887613175075,1740.1627131333573,3902.377181370357,4.564359516322714,52.67654919336938,0.00072486745,0.23577078,2164.0869140625,9334.6435546875,0.4656229804653287,4.763162258492509,-0.39680590400281907,0.444643389433622,0.02099609375,0.4609375,-3.7872580759198504e-16,1.0,-24.040209,25.558708,0.0,17.45692,0,Sai Teri Ibadat Ne_shortened.wav
0.0009935712,1.0,0.0917486,1.0,0.0010664290531333478,0.6348199304537129,3.8059982e-06,4208.449,-154.71547,129.74326,0.09276511,0.3979911,979.9359649967777,6271.036448069492,1706.0180963601022,3671.068764622689,5.1235808116621815,54.487909345947386,0.00054333307,0.17178448,2260.986328125,10023.7060546875,0.7524936447882445,4.227717834475233,-0.3413155186227557,0.21127613847426369,0.0205078125,0.48291015625,-3.2463806870906476e-16,1.0,-19.89567,21.448292,0.0,16.37089,0,Sai Tu Apne Kareeb Rakhna_shortened.wav
0.0028210117,1.0,0.044005334,1.0,0.0,0.7452180612389294,7.29307e-08,1751.33,-178.9137,175.90247,0.08940006,0.38414225,910.1569563551975,3640.0992177411945,1341.4785718344947,2767.8489347558193,5.486926561709686,52.22128948172922,0.00020938928,0.095383264,2002.587890625,6632.2265625,0.7225144611063061,4.7369967752999,-0.3819458447396762,0.434651993215084,0.02001953125,0.17138671875,-3.5278537503873505e-16,1.0,-25.879972,25.071688,0.0,13.695692,0,Saich Amucha Pita_shortened.wav
0.0013996739,1.0,0.06020442,1.0,0.00012525454316706495,0.7100190662247567,1.7012164e-05,5474.8403,-138.72589,127.53704,0.086674854,0.5313225,1346.7452647706646,5661.406997572312,1984.246687826163,3836.016917674209,4.765108821407058,43.92339003897673,0.0008959303,0.19301343,2551.6845703125,9711.474609375,0.7674529959258716,6.27216485212307,-0.40974319257339853,0.3751709088683125,0.0439453125,0.3720703125,-3.1513318050660936e-16,1.0,-22.54273,22.814117,0.0,18.318169,0,Saiyaan Chal Jaldi Raisu Ke Nagariya_shortened.wav
0.0013944939,1.0,0.034242153,1.0,0.0,0.6507548512210023,9.296533e-06,2913.134,-144.82239,139.13098,0.07308692,0.41321474,1445.299786938165,4181.834949303504,1662.1293341367675,3402.6621642244495,4.272053888051877,42.23501674418428,0.0008600751,0.13302863,3014.6484375,9291.5771484375,0.6311493817237258,4.8499078553685315,-0.31184214131236504,0.38701649010181377,0.052734375,0.2509765625,-3.8871963551931034e-16,1.0,-18.678843,22.601128,0.0,14.908181,0,Sakhi Ri Main To Jaungi_shortened.wav
9.113815e-05,1.0,0.026679924,1.0,0.003651298808133499,0.7439784053713642,1.5100284e-08,981.0301,-303.86563,207.63803,0.015162223,0.24897723,723.314612736985,2954.860810942263,958.3504010084548,2778.1608098120887,3.9126518890242603,50.76926616793297,3.660442e-05,0.04067552,1475.0244140625,6416.89453125,0.1486183649278591,2.141712946643559,-0.48301285904648056,0.4273995719850061,0.021484375,0.25146484375,-2.9962102510223015e-16,1.0,-23.984575,27.353773,0.0,11.641906,0,Sakhi Sabhajal Baja Karoy Ka _shortened.wav
0.002369149,1.0,0.012260194,1.0,0.0,0.8793254953329034,1.6805409e-08,1266.2283,-286.40356,157.81781,0.039910447,0.2657912,938.7998426792672,5150.133158033233,1195.6347864555355,3491.162883968654,2.542456081958108,58.105824899252084,3.5163972e-05,0.33839345,1916.455078125,9065.478515625,0.25161622084730806,4.5157223459676175,-0.6051123022127126,0.6679633418098092,0.03466796875,0.404296875,-3.0095256362882024e-16,1.0,-22.969728,33.19229,0.0,11.527092,0,Salasar Me Tera Dhaam_shortened.wav
0.0019975032,1.0,0.025505906,1.0,0.0,0.7681145251208288,1.4236303e-05,2311.2424,-208.60295,174.29745,0.060441777,0.3922457,762.571242747696,5801.4710306027755,1548.6975259996047,3890.4336500658424,2.950748180594376,42.665185489473565,0.0002696555,0.099859744,1152.0263671875,9571.5087890625,0.47008734938452873,4.203741303558258,-0.41264036150477956,0.37669882550835554,0.01904296875,0.33251953125,-3.2397338805877286e-16,1.0,-35.70682,23.759027,0.0,13.78395,0,Samjhayle Apne Lala (1)_shortened.wav
0.0031503984,1.0,0.025413644,1.0,0.0,0.7622970958909201,1.439284e-05,1978.3962,-210.20628,171.10382,0.06976722,0.38582808,815.4536610400953,6220.96967072126,1632.0411721313603,3933.4078377497813,4.290258031748513,42.131975658636435,0.00030996176,0.19447036,1162.79296875,9593.0419921875,0.5095193395957421,4.272160551051393,-0.4400669390406313,0.43871725723147365,0.02099609375,0.490234375,-3.3424804752910533e-16,1.0,-34.41271,22.147339,0.0,13.291198,0,Samjhayle Apne Lala_shortened.wav
0.0007509778,1.0,0.05067543,1.0,0.0,0.6724665568047589,3.256686e-07,1447.606,-271.38687,182.00502,0.030666536,0.26528642,699.6027862788121,4051.7250552968235,1255.9590821612462,3414.2572804040874,4.994591656269958,52.86947699643004,0.00013435942,0.106114246,1044.3603515625,8322.5830078125,0.22493499826862776,3.489818112775683,-0.4202810003561709,0.45338798500597427,0.01220703125,0.30224609375,-2.9947229448508677e-16,1.0,-33.365665,30.113123,0.0,12.669162,0,San Varshacha Ha Aala_shortened.wav
0.0023416353,1.0,0.031106114,1.0,0.0,0.8036158348545823,8.652425e-08,775.2052,-287.04703,144.29407,0.01996099,0.20438753,1028.145894051594,6754.370856371166,1588.5091015317312,3823.7969900610437,5.260097856734743,44.975730475181415,0.00037644347,0.1935018,2250.2197265625,9410.009765625,0.18539951108932337,2.0602950257670822,-0.4484444335103037,0.4035493265837427,0.02001953125,0.5224609375,-2.785631432922536e-16,1.0,-20.824308,27.030865,0.0,11.043576,0,Sanga Mi Kai Karu_shortened.wav
0.00086122967,1.0,0.053145427,1.0,0.00038895355434363056,0.6200636451940069,1.4637921e-11,1026.0745,-398.92432,207.97644,0.0258154,0.28157777,579.1261669550223,3142.854484116866,896.2872890074636,2949.322567009099,3.4420347966685174,63.49924648787049,1.255081e-06,0.05472663,1087.4267578125,6653.759765625,0.08894563443826253,3.164764675043205,-0.301799135282636,0.2590145952999585,0.0166015625,0.20703125,-3.935892698986134e-16,1.0,-28.945763,46.533157,0.0,11.126986,0,Sangat Darbaar Chali_shortened.wav
0.0011802604,1.0,0.030856997,1.0,0.0,0.7904952720701923,1.566494e-08,2061.7664,-211.55585,163.05223,0.059924472,0.37844127,966.8944509699975,5001.444334685002,1307.1034659088855,3814.1494342222504,4.858189272788543,52.52140917668553,9.911134e-05,0.13276793,1561.1572265625,9097.7783203125,0.45903289132451397,4.567102044582729,-0.3742175158113248,0.5022358633577821,0.02978515625,0.296875,-3.2017862375939776e-16,1.0,-23.56735,36.285755,0.0,13.773467,0,Sangma Sangma Re (1)_shortened.wav
0.0016739108,1.0,0.03798776,1.0,0.0,0.8021192393850659,1.11722874e-10,675.09985,-306.48917,157.4014,0.013886281,0.27734393,1293.6283473968567,5693.337139574962,1398.705976715331,3510.622866838873,4.654609775230006,62.958046781924615,0.00026296973,0.2268501,2422.4853515625,9743.7744140625,0.13969041465439355,2.911345379079256,-0.49256131984293483,0.4834867611014093,0.041015625,0.5078125,-3.452031823680799e-16,1.0,-27.220728,37.572956,0.0,10.528421,0,Sankat Mochan Bt_shortened.wav
